timestamp,process_id,event_type,event_details
2025-03-01 09:44:29,7256,registry,Operation: create | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Microsoft/Windows NT/CurrentVersion | User: user1
2025-03-01 09:44:30,1845,file,Operation: write | File: C:/Users/JohnDoe/Documents/config.ini | User: janedoe
2025-03-01 09:44:30,7456,registry,Operation: modify | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Google/Chrome | User: janedoe
2025-03-01 09:44:30,7418,file,Operation: write | File: C:/Program Files/report.docx | User: johndoe
2025-03-01 09:44:30,99999,network,SrcIP: 213.213.237.118:18371 → DstIP: 237.161.114.230:443 | User: admin
2025-03-01 09:44:32,2467,registry,Operation: create | Key: HKEY_CURRENT_USER\SOFTWARE/Microsoft/Office/16.0 | User: admin
2025-03-01 09:44:33,6850,file,Operation: write | File: C:/Users/JohnDoe/Desktop/data.csv | User: johndoe
2025-03-01 09:44:34,1084,process_start,Executable: C:/Windows/SysWOW64/powershell.exe | User: janedoe
2025-03-01 09:44:35,1801,process_start,Executable: C:/Windows/SysWOW64/notepad.exe | User: admin
2025-03-01 09:44:36,7154,process_start,Executable: C:/Users/JohnDoe/AppData/Local/Programs/explorer.exe | User: johndoe
2025-03-01 09:44:37,9918,process_start,Executable: C:/Windows/SysWOW64/powershell.exe | User: johndoe
2025-03-01 09:44:38,5329,network,SrcIP: 221.207.6.82:1783 → DstIP: 82.65.196.232:443 | User: janedoe
2025-03-01 09:44:39,9437,network,SrcIP: 42.77.237.40:53942 → DstIP: 227.47.118.110:8080 | User: user1
2025-03-01 09:44:42,9813,registry,Operation: delete | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Microsoft/Windows NT/CurrentVersion | User: admin
2025-03-01 09:44:43,5509,file,Operation: write | File: C:/Users/JohnDoe/Desktop/readme.txt | User: user1
2025-03-01 09:44:43,8191,file,Operation: read | File: C:/Windows/System32/data.csv | User: admin
2025-03-01 09:44:43,6185,file,Operation: read | File: C:/Users/JohnDoe/Desktop/report.docx | User: janedoe
2025-03-01 09:44:46,6170,network,SrcIP: 197.141.132.253:58121 → DstIP: 33.116.89.75:8080 | User: admin
2025-03-01 09:44:47,5922,file,Operation: read | File: C:/Program Files/log.txt | User: admin
2025-03-01 09:44:47,1981,network,SrcIP: 254.109.147.59:12639 → DstIP: 219.120.199.168:8080 | User: user1
2025-03-01 09:44:48,6289,registry,Operation: delete | Key: HKEY_CURRENT_USER\SOFTWARE/Microsoft/Windows NT/CurrentVersion | User: janedoe
2025-03-01 09:44:49,6993,network,SrcIP: 202.63.53.74:25040 → DstIP: 217.134.57.86:443 | User: johndoe
2025-03-01 09:44:50,9369,network,SrcIP: 46.19.214.134:32758 → DstIP: 158.194.120.178:8080 | User: user1
2025-03-01 09:44:50,3170,network,SrcIP: 8.58.92.165:5784 → DstIP: 110.95.183.125:80 | User: johndoe
2025-03-01 09:44:50,7505,file,Operation: write | File: C:/Program Files/report.docx | User: johndoe
2025-03-01 09:44:52,4016,file,Operation: read | File: C:/Windows/SysWOW64/log.txt | User: admin
2025-03-01 09:44:53,1496,registry,Operation: delete | Key: HKEY_CURRENT_USER\SOFTWARE/Microsoft/Windows NT/CurrentVersion | User: user1
2025-03-01 09:44:54,4111,network,SrcIP: 205.40.118.25:60420 → DstIP: 71.159.40.152:8080 | User: johndoe
2025-03-01 09:44:54,7932,file,Operation: read | File: C:/Program Files/Common Files/report.docx | User: janedoe
2025-03-01 09:44:54,9609,registry,Operation: create | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Oracle/Java | User: user1
2025-03-01 09:44:57,2294,registry,Operation: modify | Key: HKEY_CURRENT_USER\SOFTWARE/Oracle/Java | User: janedoe
2025-03-01 09:44:58,5415,registry,Operation: create | Key: HKEY_CURRENT_USER\SOFTWARE/Google/Chrome | User: admin
2025-03-01 09:44:59,6781,network,SrcIP: 216.152.200.89:31028 → DstIP: 107.127.91.221:443 | User: user1
2025-03-01 09:45:00,9625,network,SrcIP: 196.40.39.114:40811 → DstIP: 145.214.62.26:443 | User: janedoe
2025-03-01 09:45:01,9084,process_start,Executable: C:/Windows/SysWOW64/msedge.exe | User: janedoe
2025-03-01 09:45:01,4171,registry,Operation: modify | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Microsoft/Windows NT/CurrentVersion | User: janedoe
2025-03-01 09:45:02,2133,process_start,Executable: C:/Windows/SysWOW64/explorer.exe | User: user1
2025-03-01 09:45:03,5634,process_start,Executable: C:/Users/JohnDoe/AppData/Local/Programs/msedge.exe | User: user1
2025-03-01 09:45:04,6253,process_start,Executable: C:/Program Files/explorer.exe | User: user1
2025-03-01 09:45:05,9614,registry,Operation: create | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Google/Chrome | User: johndoe
2025-03-01 09:45:05,7382,file,Operation: write | File: C:/Users/JohnDoe/Desktop/data.csv | User: janedoe
2025-03-01 09:45:06,2352,file,Operation: read | File: C:/Program Files/Common Files/readme.txt | User: admin
2025-03-01 09:45:06,7150,process_start,Executable: C:/Windows/SysWOW64/msedge.exe | User: admin
2025-03-01 09:45:06,7765,process_start,Executable: C:/Program Files (x86)/calc.exe | User: user1
2025-03-01 09:45:07,4568,network,SrcIP: 162.37.161.19:56168 → DstIP: 111.51.162.97:8080 | User: admin
2025-03-01 09:45:08,6572,registry,Operation: modify | Key: HKEY_CURRENT_USER\SOFTWARE/Oracle/Java | User: admin
2025-03-01 09:45:09,6409,file,Operation: read | File: C:/Program Files/report.docx | User: user1
2025-03-01 09:45:11,9864,network,SrcIP: 119.54.56.123:2897 → DstIP: 5.235.95.136:443 | User: janedoe
2025-03-01 09:45:11,8444,file,Operation: read | File: C:/Users/JohnDoe/Desktop/config.ini | User: user1
2025-03-01 09:45:12,5415,file,Operation: read | File: C:/Users/JohnDoe/Desktop/image.png | User: user1
2025-03-01 09:45:13,1152,process_start,Executable: C:/Program Files (x86)/chrome.exe | User: johndoe
2025-03-01 09:45:13,5945,file,Operation: read | File: C:/Program Files/Common Files/data.csv | User: user1
2025-03-01 09:45:14,9921,process_start,Executable: C:/Windows/SysWOW64/explorer.exe | User: admin
2025-03-01 09:45:15,1136,process_start,Executable: C:/Program Files (x86)/svchost.exe | User: johndoe
2025-03-01 09:45:16,2654,network,SrcIP: 111.24.38.140:51414 → DstIP: 138.213.8.156:8080 | User: admin
2025-03-01 09:45:19,2989,file,Operation: write | File: C:/Users/JohnDoe/Desktop/readme.txt | User: janedoe
2025-03-01 09:45:19,2389,registry,Operation: modify | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Microsoft/Office/16.0 | User: janedoe
2025-03-01 09:45:20,4453,registry,Operation: modify | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Microsoft/Windows NT/CurrentVersion | User: janedoe
2025-03-01 09:45:20,4559,file,Operation: write | File: C:/Users/JohnDoe/Desktop/data.csv | User: user1
2025-03-01 09:45:21,4469,registry,Operation: create | Key: HKEY_CURRENT_USER\SOFTWARE/Google/Chrome | User: admin
2025-03-01 09:45:21,6511,network,SrcIP: 220.142.99.8:34862 → DstIP: 86.162.86.187:80 | User: janedoe
2025-03-01 09:45:22,9856,file,Operation: write | File: C:/Users/JohnDoe/Documents/image.png | User: admin
2025-03-01 09:45:22,2083,network,SrcIP: 191.35.199.105:54625 → DstIP: 34.105.158.221:8080 | User: janedoe
2025-03-01 09:45:24,7112,registry,Operation: create | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Oracle/Java | User: admin
2025-03-01 09:45:24,3207,file,Operation: read | File: C:/Program Files/Common Files/report.docx | User: janedoe
2025-03-01 09:45:25,2234,file,Operation: write | File: C:/Program Files/log.txt | User: user1
2025-03-01 09:45:25,5715,network,SrcIP: 38.151.112.255:10583 → DstIP: 175.233.75.145:8080 | User: admin
2025-03-01 09:45:27,5475,network,SrcIP: 38.153.68.200:8413 → DstIP: 3.190.30.6:8080 | User: johndoe
2025-03-01 09:45:29,7527,network,SrcIP: 110.126.78.95:46961 → DstIP: 64.143.58.134:80 | User: janedoe
2025-03-01 09:45:29,1917,file,Operation: read | File: C:/Users/JohnDoe/Desktop/readme.txt | User: admin
2025-03-01 09:45:30,2926,file,Operation: write | File: C:/Program Files/Common Files/config.ini | User: admin
2025-03-01 09:45:31,1635,registry,Operation: create | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Adobe/Acrobat Reader | User: janedoe
2025-03-01 09:45:33,6990,file,Operation: write | File: C:/Users/JohnDoe/Desktop/image.png | User: johndoe
2025-03-01 09:45:33,2233,registry,Operation: modify | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Google/Chrome | User: janedoe
2025-03-01 09:45:34,8515,registry,Operation: create | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Microsoft/Windows NT/CurrentVersion | User: janedoe
2025-03-01 09:45:34,3419,network,SrcIP: 131.139.20.15:1088 → DstIP: 214.84.244.114:80 | User: janedoe
2025-03-01 09:45:35,7566,registry,Operation: delete | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Microsoft/Office/16.0 | User: janedoe
2025-03-01 09:45:37,4678,file,Operation: write | File: C:/Program Files/data.csv | User: user1
2025-03-01 09:45:39,5914,network,SrcIP: 162.227.188.5:33085 → DstIP: 31.59.42.62:8080 | User: user1
2025-03-01 09:45:39,1485,registry,Operation: create | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Google/Chrome | User: user1
2025-03-01 09:45:40,1301,network,SrcIP: 27.148.192.81:26466 → DstIP: 146.204.37.114:443 | User: admin
2025-03-01 09:45:40,4453,registry,Operation: delete | Key: HKEY_CURRENT_USER\SOFTWARE/Microsoft/Office/16.0 | User: admin
2025-03-01 09:45:41,5885,registry,Operation: modify | Key: HKEY_CURRENT_USER\SOFTWARE/Google/Chrome | User: janedoe
2025-03-01 09:45:42,3725,file,Operation: read | File: C:/Users/JohnDoe/Desktop/report.docx | User: admin
2025-03-01 09:45:43,2943,network,SrcIP: 249.156.98.171:40198 → DstIP: 133.210.142.135:443 | User: user1
2025-03-01 09:45:45,8784,file,Operation: read | File: C:/Program Files/Common Files/data.csv | User: janedoe
2025-03-01 09:45:48,9437,file,Operation: read | File: C:/Program Files/Common Files/data.csv | User: user1
2025-03-01 09:45:48,5140,process_start,Executable: C:/Windows/System32/explorer.exe | User: admin
2025-03-01 09:45:48,3579,registry,Operation: modify | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Oracle/Java | User: admin
2025-03-01 09:45:50,3267,registry,Operation: delete | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Microsoft/Windows NT/CurrentVersion | User: user1
2025-03-01 09:45:51,8807,registry,Operation: create | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Google/Chrome | User: admin
2025-03-01 09:45:51,1367,file,Operation: write | File: C:/Users/JohnDoe/Documents/log.txt | User: user1
2025-03-01 09:45:52,1136,network,SrcIP: 110.96.35.243:45205 → DstIP: 241.188.91.6:443 | User: admin
2025-03-01 09:45:54,3877,process_start,Executable: C:/Program Files/cmd.exe | User: janedoe
2025-03-01 09:45:56,8529,file,Operation: read | File: C:/Users/JohnDoe/Desktop/report.docx | User: user1
2025-03-01 09:45:57,9856,registry,Operation: create | Key: HKEY_CURRENT_USER\SOFTWARE/Oracle/Java | User: johndoe
2025-03-01 09:45:57,9967,file,Operation: write | File: C:/Users/JohnDoe/Documents/report.docx | User: user1
2025-03-01 09:45:58,1056,process_start,Executable: C:/Program Files/winword.exe | User: janedoe
2025-03-01 09:45:59,6499,registry,Operation: delete | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Google/Chrome | User: admin
2025-03-01 09:46:01,5102,process_start,Executable: C:/Windows/System32/calc.exe | User: admin
2025-03-01 09:46:02,3258,registry,Operation: delete | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Microsoft/Windows NT/CurrentVersion | User: janedoe
2025-03-01 09:46:05,5308,network,SrcIP: 71.116.50.60:22897 → DstIP: 19.184.19.102:80 | User: johndoe
2025-03-01 09:46:05,7874,registry,Operation: create | Key: HKEY_CURRENT_USER\SOFTWARE/Google/Chrome | User: admin
2025-03-01 09:46:07,3435,network,SrcIP: ###CORRUPT###85.31.62.27:9963 → DstIP: 180.104.73.253:80 | User: user1
2025-03-01 09:46:09,8490,registry,Operation: modify | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Google/Chrome | User: user1
2025-03-01 09:46:11,8575,registry,Operation: modify | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Microsoft/Windows NT/CurrentVersion | User: admin
2025-03-01 09:46:12,1801,file,Operation: read | File: C:/Program Files/config.ini | User: janedoe
2025-03-01 09:46:13,4365,file,Operation: read | File: C:/Users/JohnDoe/Documents/log.txt | User: user1
2025-03-01 09:46:14,9941,process_start,Executable: C:/Windows/SysWOW64/svchost.exe | User: johndoe
2025-03-01 09:46:15,1485,file,Operation: write | File: C:/Windows/System32/readme.txt | User: user1
2025-03-01 09:46:16,4860,network,SrcIP: 70.50.24.87:53851 → DstIP: 82.199.92.176:8080 | User: janedoe
2025-03-01 09:46:16,2636,network,SrcIP: 8.174.222.218:63445 → DstIP: 201.29.55.198:8080 | User: johndoe
2025-03-01 09:46:17,2797,registry,Operation: modify | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Google/Chrome | User: johndoe
2025-03-01 09:46:20,2593,network,SrcIP: 249.77.26.1:20122 → DstIP: 121.90.16.68:443 | User: johndoe
2025-03-01 09:46:20,5634,process_start,Executable: C:/Program Files (x86)/cmd.exe | User: admin
2025-03-01 09:46:21,2124,file,Operation: write | File: C:/Windows/System32/data.csv | User: johndoe
2025-03-01 09:46:25,5168,network,SrcIP: 62.102.46.8:54798 → DstIP: 108.14.7.172:80 | User: admin
2025-03-01 09:46:27,99999,network,SrcIP: 99.221.92.226:18936 → DstIP: 7.105.197.88:8080 | User: user1
2025-03-01 09:46:33,9148,network,SrcIP: 131.22.48.220:30629 → DstIP: 71.145.27.121:80 | User: johndoe
2025-03-01 09:46:34,2226,registry,Operation: modify | Key: HKEY_CURRENT_USER\SOFTWARE/Microsoft/Office/16.0 | User: user1
2025-03-01 09:46:34,2330,file,Operation: write | File: C:/Users/JohnDoe/Desktop/data.csv | User: admin
2025-03-01 09:46:35,4992,file,Operation: read | File: C:/Windows/SysWOW64/image.png | User: user1
2025-03-01 09:46:37,6482,registry,Operation: delete | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Google/Chrome | User: admin
2025-03-01 09:46:37,5093,network,SrcIP: 39.227.15.19:8087 → DstIP: 240.61.159.149:443 | User: user1
2025-03-01 09:46:38,7471,process_start,Executable: C:/Windows/System32/powershell.exe | User: user1
2025-03-01 09:46:41,6544,network,SrcIP: 56.213.251.6:42341 → DstIP: 245.157.81.173:443 | User: janedoe
2025-03-01 09:46:42,2735,network,SrcIP: 127.42.148.239:10763 → DstIP: 112.40.244.153:80 | User: johndoe
2025-03-01 09:46:42,6413,file,Operation: write | File: C:/Windows/System32/readme.txt | User: user1
2025-03-01 09:46:46,7737,file,Operation: write | File: C:/Windows/System32/config.ini | User: user1
2025-03-01 09:46:46,6039,registry,Operation: delete | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Google/Chrome | User: janedoe
2025-03-01 09:46:46,6873,registry,Operation: modify | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Microsoft/Windows NT/CurrentVersion | User: user1
2025-03-01 09:46:46,8178,network,SrcIP: 93.112.237.106:53230 → DstIP: 71.27.99.57:80 | User: janedoe
2025-03-01 09:46:47,4977,process_start,Executable: C:/Users/JohnDoe/AppData/Local/Programs/explorer.exe | User: user1
2025-03-01 09:46:48,3653,registry,Operation: create | Key: HKEY_CURRENT_USER\SOFTWARE/Oracle/Java | User: admin
2025-03-01 09:46:49,4314,file,Operation: write | File: C:/Users/JohnDoe/Documents/report.docx | User: janedoe
2025-03-01 09:46:49,1100,file,Operation: write | File: C:/Windows/SysWOW64/config.ini | User: johndoe
2025-03-01 09:46:50,8625,process_start,Executable: C:/Windows/SysWOW64/powershell.exe | User: johndoe
2025-03-01 09:46:51,2245,file,Operation: write | File: C:/Program Files/config.ini | User: user1
2025-03-01 09:46:52,2127,network,SrcIP: 217.35.142.55:61693 → DstIP: 141.137.65.49:8080 | User: janedoe
2025-03-01 09:46:55,7154,file,Operation: read | File: C:/Windows/SysWOW64/readme.txt | User: user1
2025-03-01 09:46:55,7532,network,SrcIP: 146.251.92.144:54599 → DstIP: 6.158.83.90:443 | User: user1
2025-03-01 09:46:56,7311,network,SrcIP: 151.60.75.55:19536 → DstIP: 115.64.76.37:443 | User: johndoe
2025-03-01 09:47:00,3877,file,Operation: read | File: C:/Users/JohnDoe/Desktop/report.docx | User: user1
2025-03-01 09:47:02,1828,network,SrcIP: 22.48.64.74:23659 → DstIP: 163.252.220.140:443 | User: user1
2025-03-01 09:47:02,4027,file,Operation: read | File: C:/Program Files/Common Files/readme.txt | User: admin
2025-03-01 09:47:04,6442,file,Operation: read | File: C:/Windows/SysWOW64/log.txt | User: admin
2025-03-01 09:47:04,4485,file,Operation: write | File: C:/Windows/System32/image.png | User: johndoe
2025-03-01 09:47:04,3615,registry,Operation: create | Key: HKEY_CURRENT_USER\SOFTWARE/Adobe/Acrobat Reader | User: janedoe
2025-03-01 09:47:06,3925,registry,Operation: modify | Key: HKEY_CURRENT_USER\SOFTWARE/Microsoft/Office/16.0 | User: janedoe
2025-03-01 09:47:06,4923,file,Operation: write | File: C:/Program Files/config.ini | User: admin
2025-03-01 09:47:06,1166,registry,Operation: create | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Google/Chrome | User: janedoe
2025-03-01 09:47:06,1188,file,Operation: read | File: C:/Windows/SysWOW64/image.png | User: admin
2025-03-01 09:47:08,5695,process_start,Executable: C:/Windows/SysWOW64/notepad.exe | User: johndoe
2025-03-01 09:47:11,4985,registry,Operation: delete | Key: HKEY_CURRENT_USER\SOFTWARE/Google/Chrome | User: admin
2025-03-01 09:47:12,1133,network,SrcIP: 253.20.195.130:58449 → DstIP: 29.238.218.86:8080 | User: janedoe
2025-03-01 09:47:12,5982,file,Operation: write | File: C:/Windows/SysWOW64/config.ini | User: johndoe
2025-03-01 09:47:14,7334,process_start,Executable: C:/Windows/SysWOW64/winword.exe | User: johndoe
2025-03-01 09:47:15,5530,file,Operation: read | File: C:/Program Files/image.png | User: user1
2025-03-01 09:47:20,4773,registry,Operation: delete | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Oracle/Java | User: johndoe
2025-03-01 09:47:20,1567,registry,Operation: create | Key: HKEY_CURRENT_USER\SOFTWARE/Adobe/Acrobat Reader | User: admin
2025-03-01 09:47:20,8982,process_start,Executable: C:/Windows/SysWOW64/excel.exe | User: johndoe
2025-03-01 09:47:23,1653,file,Operation: write | File: C:/Windows/SysWOW64/readme.txt | User: johndoe
2025-03-01 09:47:24,99999,registry,Operation: create | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Microsoft/Office/16.0 | User: admin
2025-03-01 09:47:24,9939,network,SrcIP: 116.84.129.106:5820 → DstIP: 130.22.236.13:8080 | User: janedoe
2025-03-01 09:47:24,2852,file,Operation: write | File: C:/Users/JohnDoe/Documents/report.docx | User: johndoe
2025-03-01 09:47:24,1999,network,SrcIP: 66.133.195.83:45360 → DstIP: 103.233.42.130:443 | User: user1
2025-03-01 09:47:25,9485,file,Operation: write | File: C:/Windows/SysWOW64/config.ini | User: admin
2025-03-01 09:47:25,5938,file,Operation: read | File: C:/Program Files/log.txt | User: johndoe
2025-03-01 09:47:25,4678,registry,Operation: create | Key: HKEY_CURRENT_USER\SOFTWARE/Microsoft/Windows NT/CurrentVersion | User: admin
2025-03-01 09:47:25,5797,process_start,Executable: C:/Windows/SysWOW64/chrome.exe | User: johndoe
2025-03-01 09:47:26,8304,registry,Operation: create | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Google/Chrome | User: user1
2025-03-01 09:47:27,5934,network,SrcIP: 230.8.145.1:65354 → DstIP: 230.176.208.60:80 | User: janedoe
2025-03-01 09:47:27,7945,registry,Operation: create | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Oracle/Java | User: user1
2025-03-01 09:47:28,2559,file,Operation: write | File: C:/Users/JohnDoe/Desktop/readme.txt | User: janedoe
2025-03-01 09:47:29,2022,network,SrcIP: 154.62.61.44:59744 → DstIP: 220.66.192.94:80 | User: user1
2025-03-01 09:47:29,7532,file,Operation: write | File: C:/Users/JohnDoe/Documents/log.txt | User: johndoe
2025-03-01 09:47:32,2901,registry,Operation: delete | Key: HKEY_CURRENT_USER\SOFTWARE/Microsoft/Windows NT/CurrentVersion | User: user1
2025-03-01 09:47:32,2871,file,Operation: write | File: C:/Windows/SysWOW64/config.ini | User: janedoe
2025-03-01 09:47:32,4767,registry,Operation: create | Key: HKEY_CURRENT_USER\SOFTWARE/Google/Chrome | User: johndoe
2025-03-01 09:47:34,4510,network,SrcIP: 177.85.37.67:9376 → DstIP: 132.198.216.181:443 | User: user1
2025-03-01 09:47:35,2746,file,Operation: write | File: C:/Program Files/data.csv | User: janedoe
2025-03-01 09:47:35,7438,network,SrcIP: 82.165.198.202:44909 → DstIP: 5.148.252.12:8080 | User: janedoe
2025-03-01 09:47:35,5509,registry,Operation: create | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Oracle/Java | User: janedoe
2025-03-01 09:47:36,4339,registry,Operation: create | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Google/Chrome | User: johndoe
2025-03-01 09:47:38,6246,registry,Operation: delete | Key: HKEY_CURRENT_USER\SOFTWARE/Oracle/Java | User: janedoe
2025-03-01 09:47:38,1567,network,SrcIP: 50.93.48.85:18814 → DstIP: 140.165.161.154:8080 | User: johndoe
2025-03-01 09:47:39,9918,network,SrcIP: 146.48.201.22:44714 → DstIP: 62.80.140.149:80 | User: user1
2025-03-01 09:47:39,5640,registry,Operation: create | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Google/Chrome | User: user1
2025-03-01 09:47:40,4082,file,Operation: write | File: C:/Program Files/Common Files/image.png | User: johndoe
2025-03-01 09:47:42,8412,file,Operation: read | File: C:/Windows/SysWOW64/report.docx | User: janedoe
2025-03-01 09:47:45,8501,registry,Operation: create | Key: HKEY_CURRENT_USER\SOFTWARE/Google/Chrome | User: user1
2025-03-01 09:47:46,8405,registry,Operation: delete | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Microsoft/Office/16.0 | User: janedoe
2025-03-01 09:47:47,4985,registry,Operation: delete | Key: HKEY_CURRENT_USER\SOFTWARE/Microsoft/Windows NT/CurrentVersion | User: johndoe
2025-03-01 09:47:48,5530,registry,Operation: create | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Oracle/Java | User: admin
2025-03-01 09:47:48,5914,file,"Operation: read | File: C:/Program Files/Common Files/readme.txt,unexpected | User: janedoe"
2025-03-01 09:47:50,8909,registry,Operation: create | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Google/Chrome | User: admin
2025-03-01 09:47:50,3733,network,SrcIP: 16.201.18.77:27369 → DstIP: 232.29.151.214:8080 | User: johndoe
2025-03-01 09:47:54,9209,process_start,Executable: C:/Program Files (x86)/powershell.exe | User: admin
2025-03-01 09:47:59,9180,registry,Operation: modify | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Microsoft/Windows NT/CurrentVersion | User: user1
2025-03-01 09:48:00,1241,registry,Operation: delete | Key: HKEY_CURRENT_USER\SOFTWARE/Microsoft/Windows NT/CurrentVersion | User: janedoe
2025-03-01 09:48:01,5308,process_start,Executable: C:/Windows/SysWOW64/cmd.exe | User: johndoe
2025-03-01 09:48:03,1828,file,Operation: read | File: C:/Program Files/data.csv | User: user1
2025-03-01 09:48:03,2644,network,SrcIP: 214.215.124.107:8707 → DstIP: 212.114.28.70:8080 | User: user1
2025-03-01 09:48:04,6690,file,Operation: write | File: C:/Program Files/log.txt | User: janedoe
2025-03-01 09:48:05,1145,file,Operation: read | File: C:/Windows/System32/log.txt | User: user1
2025-03-01 09:48:05,2037,process_start,Executable: C:/Program Files/notepad.exe | User: user1
2025-03-01 09:48:05,9622,process_start,Executable: C:/Windows/System32/cmd.exe | User: janedoe
2025-03-01 09:48:07,1548,process_start,Executable: C:/Users/JohnDoe/AppData/Local/Programs/winword.exe | User: admin
2025-03-01 09:48:08,7730,process_start,Executable: C:/Program Files/winword.exe | User: janedoe
2025-03-01 09:48:08,3435,registry,Operation: modify | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Microsoft/Windows NT/CurrentVersion | User: user1
2025-03-01 09:48:08,8310,registry,Operation: create | Key: HKEY_CURRENT_USER\SOFTWARE/Oracle/Java | User: janedoe
2025-03-01 09:48:09,2749,network,SrcIP: 168.125.136.163:60034 → DstIP: 179.53.27.177:443 | User: janedoe
2025-03-01 09:48:10,1960,network,SrcIP: 101.173.83.242:20268 → DstIP: 208.231.183.156:8080 | User: janedoe
2025-03-01 09:48:10,3647,process_start,Executable: C:/Program Files (x86)/excel.exe | User: admin
2025-03-01 09:48:12,3821,file,Operation: read | File: C:/Users/JohnDoe/Documents/image.png | User: admin
2025-03-01 09:48:12,99999,file,Operation: read | File: C:/Windows/System32/image.png | User: admin
2025-03-01 09:48:12,9864,registry,Operation: delete | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Microsoft/Office/16.0 | User: janedoe
2025-03-01 09:48:12,4022,network,SrcIP: 171.241.167.154:25751 → DstIP: 129.60.123.201:443 | User: janedoe
2025-03-01 09:48:13,8405,network,SrcIP: 138.111.176.49:59445 → DstIP: 224.79.191.90:443 | User: user1
2025-03-01 09:48:15,6303,network,SrcIP: 184.113.119.252:33322 → DstIP: 248.185.18.143:8080 | User: user1
2025-03-01 09:48:16,9084,registry,Operation: delete | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Microsoft/Windows NT/CurrentVersion | User: user1
2025-03-01 09:48:17,1918,file,Operation: write | File: C:/Program Files/Common Files/image.png | User: johndoe
2025-03-01 09:48:18,9246,registry,Operation: delete | Key: HKEY_CURRENT_USER\SOFTWARE/Oracle/Java | User: johndoe
2025-03-01 09:48:23,1301,network,SrcIP: 75.122.104.110:39501 → DstIP: 54.181.99.131:443 | User: admin
2025-03-01 09:48:24,6383,file,Operation: write | File: C:/Windows/System32/readme.txt | User: admin
2025-03-01 09:48:29,9740,network,SrcIP: 246.192.45.3:37449 → DstIP: 105.139.212.89:443 | User: user1
2025-03-01 09:48:29,1981,file,Operation: read | File: C:/Program Files/log.txt | User: admin
2025-03-01 09:48:30,6599,file,Operation: write | File: C:/Windows/System32/readme.txt | User: johndoe
2025-03-01 09:48:31,1241,file,Operation: write | File: C:/Windows/System32/report.docx | User: user1
2025-03-01 09:48:32,3527,file,Operation: write | File: C:/Users/JohnDoe/Documents/report.docx | User: janedoe
2025-03-01 09:48:32,8294,registry,Operation: delete | Key: HKEY_CURRENT_USER\SOFTWARE/Microsoft/Office/16.0 | User: user1
2025-03-01 09:48:33,1582,file,Operation: read | File: C:/Users/JohnDoe/Documents/image.png | User: johndoe
2025-03-01 09:48:34,4570,registry,Operation: create | Key: HKEY_CURRENT_USER\SOFTWARE/Adobe/Acrobat Reader | User: user1
2025-03-01 09:48:34,7564,process_start,Executable: C:/Users/JohnDoe/AppData/Local/Programs/svchost.exe | User: admin
2025-03-01 09:48:36,8412,network,SrcIP: 198.27.155.217:52207 → DstIP: 67.59.230.190:443 | User: johndoe
2025-03-01 09:48:37,7984,process_start,Executable: C:/Windows/System32/winword.exe | User: admin
2025-03-01 09:48:37,5525,file,Operation: write | File: C:/Users/JohnDoe/Documents/log.txt | User: johndoe
2025-03-01 09:48:39,4666,process_start,Executable: C:/Users/JohnDoe/AppData/Local/Programs/svchost.exe | User: johndoe
